title,created_at,user_id,username,category_name,subcategory_name
Is it inappropriate to have a baby shower with your 4th pregnancy? I feel like people are burnt out because i had one with my first 3 and my youngest is only almost a year old,2017-10-20T03:23:42.792Z,1965602,caitlinblack93,PREGNANCY,FIRST TRIMESTER
Baby is measuring 3-4 weeks behind? Late ovulation?,2018-01-01T01:42:13.096Z,2061066,knottie771acf4e837a0802,PREGNANCY,FIRST TRIMESTER
"What does it mean to have acute pain in hips, stomach and back at 6 weeks?",2017-04-28T11:47:12.581Z,1572463,tinkertailor4,PREGNANCY,FIRST TRIMESTER
Why are my nipples pealing?,2017-12-15T19:31:41.814Z,2095270,knottiedab984905a098354,PREGNANCY,FIRST TRIMESTER
Is it normal to be scared of sex?,2017-12-18T19:59:41.027Z,2089395,fennecgrace,PREGNANCY,FIRST TRIMESTER
"Best foundation, face cleanser and moisturizer for acne during pregnancy? ",2017-12-07T15:35:43.223Z,2015698,knottie3b5ada8c68e23b18,PREGNANCY,FIRST TRIMESTER
I was seen in ER yesterday for some spotting. An ultrasound detected a low heart rate. I'm currently 9 weeks. I'm now having pelvic pressure. Should I be worried?,2017-04-29T17:48:36.746Z,1549072,sms_slack,PREGNANCY,FIRST TRIMESTER
I’m 9x5 and when I wiped last night I had brown discharge. It hasn’t happened since but I am terrified after googling. Has this happened to anyone else?,2018-03-09T17:00:39.680Z,2217827,nicolematthew3,PREGNANCY,FIRST TRIMESTER
Bleeding and cramping ? Help please ,2018-01-05T19:50:56.360Z,2109839,fragglethepug,PREGNANCY,FIRST TRIMESTER
Cosleeping toddler—how to sleep train them to sleep in their own bed?,2018-01-06T23:28:12.707Z,2104284,ejcrews,PREGNANCY,FIRST TRIMESTER
Ultrasound looked funny at 5.5 weeks. Did your ultrasound have three dots in the gestational sac? ,2017-04-28T00:14:34.732Z,1576118,leslieahlers01,PREGNANCY,FIRST TRIMESTER
Why am I crying for no reason at all??,2017-12-10T14:09:48.652Z,2081175,Knottie07794643,PREGNANCY,FIRST TRIMESTER
"Is it normal to have light pinkish discharge? I’m 9weeks and 4 days, fighting constant nausea. ",2018-01-17T20:44:16.871Z,2170057,knottiec793b82d07eee26e,PREGNANCY,FIRST TRIMESTER
Child care with irregular work schedules?,2018-01-01T23:37:08.178Z,1961668,Knottie1432513694,PREGNANCY,FIRST TRIMESTER
"Am 7 weeks, i have the runs every time when i get done eating a meal. Is this normal?",2017-05-01T20:59:58.563Z,1573156,mrzalicia,PREGNANCY,FIRST TRIMESTER
I am currently almost 7 weeks pregnant however I’ll be going for a transvaginal ultrasound today to find out the gestational age of the fetus  quite worried as no symptoms ?Normal,2018-01-18T01:00:43.241Z,2170463,saamia,PREGNANCY,FIRST TRIMESTER
HCG Levels: My LMP was 12/9. 4 weeks and 1 day later I had an HCG level of 53 (1/8). A week after that on 1/16 my HCG level was 435. Is this normal or considered low?,2018-01-25T19:26:17.702Z,2143665,Allymarie1121,PREGNANCY,FIRST TRIMESTER
I’m seven weeks pregnant and I’m having cramps after sex. Is that normal?,2017-12-26T05:15:16.987Z,2114311,knottie03c1c3961b4345a7,PREGNANCY,FIRST TRIMESTER
Week 6 I had brown discharge followed by spotting then extreme pains. Went for a sonar that showed that the baby was fine and even heard a hearbeat. Pains sudenly stopped. M worrid,2017-04-29T06:39:59.623Z,1591214,mama-onka,PREGNANCY,FIRST TRIMESTER
I hv a question my doc asked me to do thrombophilia test why wts wrong wid me??,2018-03-06T15:02:13.796Z,2148046,knottie18505d767ca6a1cb,PREGNANCY,FIRST TRIMESTER
So on Thanksgiving I started to experience brown when wiping with brown tissue in the toilet. Super light never heavy or anything. A few nights ago I awoke with bad stomach pains?,2017-12-03T00:45:39.540Z,1987111,babycakedddd,PREGNANCY,FIRST TRIMESTER
36 days post my first chemical pregnancy. I haven't got my periods yet but having cramps every now and then. Should I be worried or happy? ,2018-01-01T14:57:55.844Z,2050936,maryflower123,PREGNANCY,FIRST TRIMESTER
Can I eat ranch dressing (marzetti brand)? ,2017-04-22T21:29:27.597Z,1574462,loveontop_,PREGNANCY,FIRST TRIMESTER
I feel normal?,2018-02-20T05:21:43.131Z,2099951,ymebbs,PREGNANCY,FIRST TRIMESTER
Does anyone feel extra anxious in the beginning of your pregnancy?,2018-01-30T08:12:14.823Z,2182923,anakareenn,PREGNANCY,FIRST TRIMESTER
I am 5 weeks pregnant and experiencing vaginal dryness. Is this normal? This is my first pregnancy.,2018-01-09T03:08:36.303Z,2142361,knottie70bd17eaf7010a9f,PREGNANCY,FIRST TRIMESTER
I'm 6w3d and having really bad cramps after going to the loo is that normal or should I ring somebody ? ,2017-04-29T13:47:34.880Z,1581801,vicx101,PREGNANCY,FIRST TRIMESTER
Should I be concerned?,2017-12-13T00:17:18.652Z,1598362,cawhitlo,PREGNANCY,FIRST TRIMESTER
Nausea and extreme tiredness?,2017-12-17T03:36:10.319Z,2053746,knottie821547a928e54364,PREGNANCY,FIRST TRIMESTER
Is it safe to take Zzzquil while pregnant?,2018-01-21T06:06:45.587Z,2176720,summer92,PREGNANCY,FIRST TRIMESTER
"I have been employed casually for two years with my current employer. I am about to go on permanent part time. I have just found out I am 8 wks pregnant , will I be entitled to ?",2017-04-27T03:10:37.168Z,1587045,hunkilove,PREGNANCY,FIRST TRIMESTER
I just found out I’m prego about a year after I miscarried. I’m super nervous it will happen again. I get cramps occasionally if I lay in the same position for to long.  Advice? ,2018-02-27T23:40:29.364Z,2260629,ahale25,PREGNANCY,FIRST TRIMESTER
I constantly feel sick and have a huge headache no matter what I do or eat or take I just feel like poop. I wanna stay in bed all day what can I take to help?,2018-02-05T03:02:10.195Z,2176293,alexa_13,PREGNANCY,FIRST TRIMESTER
My son is 4 Months Old and we bottle feed and breastfeed. Still no period. I won’t be breastfeeding for much longer however. By when will I get my cycle back? ,2018-02-25T22:53:03.847Z,2256902,knottiee7a5f33f42ccf1ea,PREGNANCY,FIRST TRIMESTER
Miscarriage fears?,2017-04-19T15:15:31.673Z,345338,fourormore,PREGNANCY,FIRST TRIMESTER
"I just found out I am pregnant, I’m 6 weeks, I’m so nervous about the baby’s development because I drank wine up until this point, I’m so scared and nervous ?",2018-01-03T19:57:13.681Z,2136325,knottie806ae34887dfae1a,PREGNANCY,FIRST TRIMESTER
12 weeks pregnant & Suddenly i dont feel like eating ANYTHING! Has this happened to anyone around this time?? is it normal?,2018-01-03T02:04:16.466Z,2110920,knottie1c2c035060df42ac,PREGNANCY,FIRST TRIMESTER
Know any legit online samples websites?,2018-01-08T17:12:22.323Z,2124117,moonbaby197,PREGNANCY,FIRST TRIMESTER
I had to get an emergency root canal I'm 5 weeks is there any risk to the baby? ,2017-04-26T17:03:26.735Z,1560809,jauwae,PREGNANCY,FIRST TRIMESTER
What vitamins do I need to take when I’m 5 weeks pregnant ?,2018-01-08T04:10:13.970Z,2134489,knottie3f6886d5a92c5316,PREGNANCY,FIRST TRIMESTER
baby girl names?? NEED MORE!,2018-01-18T16:49:26.705Z,2170936,bdianemiller,PREGNANCY,FIRST TRIMESTER
This is my first pregnancy and I’m worried sick about a miscarriage. Last scan was at 8w HB was 154. Should I still be worried? Next scan is at 11w5d. How do I stop freaking out???,2018-01-06T06:01:40.843Z,2072953,knottieb03f8ecbff43c751,PREGNANCY,FIRST TRIMESTER
Is 123 bpm normal for 7 weeks? I feel it's low as compared to others. ,2017-04-26T02:54:23.401Z,1540467,piyu123,PREGNANCY,FIRST TRIMESTER
"Got a positive home test 9 days before missed period, first blood draw hcg was 30, 40 hours later hcg is 105...is this rising too fast? Could it mean multiples?",2018-01-19T02:22:12.781Z,1782380,knottie20ad9789400469fa,PREGNANCY,FIRST TRIMESTER
Breastfeed AND pumping?,2017-12-19T02:19:13.594Z,2101887,jaclynmis,PREGNANCY,FIRST TRIMESTER
Do bottlefed babies know I’m pregnant?,2017-12-24T23:19:16.917Z,2104092,virgokee97,PREGNANCY,FIRST TRIMESTER
My progestrone and hgc dropped anyone ever have this problem and carry full term?,2017-04-25T01:51:02.040Z,1561126,delsignorek,PREGNANCY,FIRST TRIMESTER
what is my conception date? if my due date is sep 9th,2018-01-11T19:29:25.476Z,2155487,knottie5c0699eb38c15d80,PREGNANCY,FIRST TRIMESTER
I had a pap and have had spotting and pain since them. It's been 5 days is this normal?,2018-02-10T15:03:12.206Z,2167632,knottie97405e1deb69cd60,PREGNANCY,FIRST TRIMESTER
"I work in 96degree water 5 Days a week, from anywhere to 2-6 hrs a day. I am 7 weeks along, how many hours a day can I work and up to what week? I am a warm water therapist.",2017-11-26T04:30:09.442Z,2045773,spikerella,PREGNANCY,FIRST TRIMESTER
I'm in the beginning of my 7th week and I'm feeling burning like Icey hot in my tail bone is this normal at all?,2017-04-26T22:31:16.742Z,1560695,kacykace,PREGNANCY,FIRST TRIMESTER
I am possibly a little over three weeks pregnant...I had shooting pains/cramps in my vagina today. Nothing like period cramps...they were way lower. Has any experienced this?,2018-01-23T20:15:07.322Z,2174623,thenelsonmama,PREGNANCY,FIRST TRIMESTER
I had my first ultrasound today and I'm supposedly 9 weeks and 1 day based on LMC. They can't see anything in the sac. Has anyone else experienced something similar? ,2017-12-19T17:51:15.502Z,2056179,jpethtel1017,PREGNANCY,FIRST TRIMESTER
I’m approximately 8 weeks and I cry at EVERYTHING. Everything and everyone (including my boyfriend) annoys me. I feel like a total nut case. Normal?? ,2018-03-14T07:19:35.189Z,2253433,mrs_streeval,PREGNANCY,FIRST TRIMESTER
One round of clomid and pregnant. Any stories on your pregnancy after fertility treatments?,2017-04-20T02:46:09.244Z,1548927,excited2017,PREGNANCY,FIRST TRIMESTER
Are cramps normal?,2017-12-19T01:01:16.689Z,2089395,fennecgrace,PREGNANCY,FIRST TRIMESTER
I've been drinking a few glasses of orange juice each day and I read that excess levels of vitamin C in citrus juice can cause miscarriage. But how much is too much?,2017-11-03T15:02:30.051Z,1997263,lauren-lou33,PREGNANCY,FIRST TRIMESTER
Irish twins pregnancy announcement?!,2017-11-15T03:31:08.145Z,1234408,MommaKre2017,PREGNANCY,FIRST TRIMESTER
Baby acne on my forehead?,2017-04-19T02:29:05.707Z,1330847,tlring,PREGNANCY,FIRST TRIMESTER
Is white discharge a sign of pregnancy? ,2017-12-02T03:24:16.262Z,2062094,knottie55dc30d9c0a8f9a7,PREGNANCY,FIRST TRIMESTER
Has anyone ever been diagnosed with subcronic hemmorage during first trimester? I was told it was a small collection of blood located between the baby and my uterus wall.  Help!,2018-01-24T17:52:35.904Z,2166283,knottie299a3a894233d5e6,PREGNANCY,FIRST TRIMESTER
I’m 13 weeks pregnant and I’m sick with my sinuses. (Can’t breathe and real bad headache) Is there anything I can take to make me feel better without hurting my baby?,2018-01-01T04:40:51.581Z,2128653,knottie340ef708e2b4310d,PREGNANCY,FIRST TRIMESTER
I'm 6 weeks and just started bleeding.  No cramping or pain. My last HCG level was 3880. Am I ok?,2017-04-25T14:02:52.968Z,1579357,dmcmahon56,PREGNANCY,FIRST TRIMESTER
"I am two, very close to three, full days late. I have some spotting when I should have my period. I took a pregnancy test and it was negative. Could I be pregnant?",2018-01-08T23:34:21.354Z,2149264,Lillymac17@yahoo.com,PREGNANCY,FIRST TRIMESTER
"Im 5 weeks pregnant and have miscarried before. I have mild cramps daily, noy all day though. No bleeding. Im super paranoid about another miscarriage?",2017-12-30T10:59:44.709Z,2123025,knottiefc6e4e7e3e83d744,PREGNANCY,FIRST TRIMESTER
A couple of years ago I found a baby name website that ranked popular names and also compiled alternative spellings.  Anyone know what website it is?  ,2017-11-22T07:02:08.125Z,1959742,dana_dancer,PREGNANCY,FIRST TRIMESTER
Any plus size (over size 18) had C-sections? How was your healing experience?,2017-04-23T23:19:18.212Z,1487322,jjoliver,PREGNANCY,FIRST TRIMESTER
I’m currently 4 days late with no sign of AF and can’t seem to get anything but a faint line on pregnancy test. What do you think i should do??,2018-02-26T00:26:12.836Z,2256061,knottiee1d5bf6c86e0b2c6,PREGNANCY,FIRST TRIMESTER
"Baby name help!  I’m considering naming our baby Lily, but our last name begins with L as well. My husband thinks it’s a tongue tie with all of the L’s. Opinions?",2018-02-05T20:50:45.595Z,327920,jbshorty10,PREGNANCY,FIRST TRIMESTER
I'm 5 weeks in of my first pregnancy (yey!)  And i get so hot as the day progresses! Is this part of morning sickness? Sweating and  feels like fever at times... thx ,2018-02-05T15:10:20.600Z,2204043,saz7676,PREGNANCY,FIRST TRIMESTER
Dead Sea Minerals Facial Anti-Stress Mask Brand Freeman safe for preg?,2017-04-24T04:30:33.780Z,1580164,abizuri,PREGNANCY,FIRST TRIMESTER
I’m 6wk&3D I’m sleepy all the time but when I lay down I toss and turn ALL night. Essential keeping me from sleeping. Any ideas on how to help with this situation? ,2018-02-05T13:56:16.682Z,2212019,mommawatts18,PREGNANCY,FIRST TRIMESTER
how long into my pregnancy should i wait to go to the doctor?,2018-02-06T15:41:37.224Z,2215411,knottie6f22d5ff23010153,PREGNANCY,FIRST TRIMESTER
"I’m 13 weeks and I’m having a 3D/4D ultrasound on Thursday ,  is it possible to find out the sex this early? It’s my first baby and I’m super anxious to know..",2018-02-06T10:20:41.721Z,2112974,knottie4c7de96925ae93b8,PREGNANCY,FIRST TRIMESTER
Is lower back cramping and burning normal at week 11 + 3 ? ,2017-04-18T19:39:44.361Z,1568745,bwgreen11,PREGNANCY,FIRST TRIMESTER
Does anyone else feel like a bloated mess at 7 weeks? I just feel disgusting!,2018-01-13T05:33:08.024Z,2046314,ghatt87,PREGNANCY,FIRST TRIMESTER
"I’m 11 weeks and when I went to the doctor he couldn’t hear it’s heart doctor said baby’s still too little , it’s that’s normal? It’s my second pregnancy",2018-01-13T00:30:28.441Z,2158169,amtz_16,PREGNANCY,FIRST TRIMESTER
5 weeks pregnant. I’ve been spotting all day. Are we okay?,2017-12-29T06:17:24.872Z,2113033,knottie0465db0cda4685a9,PREGNANCY,FIRST TRIMESTER
I have a sharp pain in the left side of my vagina its happened with my last two pregnancys does anyone know why it hurts to walk and sleep sometimes?,2017-04-19T23:03:05.065Z,1571052,hailey121495,PREGNANCY,FIRST TRIMESTER
Do I need a snoogle?,2018-01-02T04:23:49.010Z,2104134,Knottie1459913353,PREGNANCY,FIRST TRIMESTER
Has anyone had excessive bleeding and passed a blood clot at 13 weeks? cervix is shut tight baby’s heart beat is healthy she was bouncing around. I’ve never been so confused ,2018-01-28T21:25:21.638Z,2110640,knottie0d84d10179762c75,PREGNANCY,FIRST TRIMESTER
"Brother-in-law backed out in moving in w/us, and now hubby/me can’t afford to move out of parents house w/baby on the way. I’m very stressed and becoming very pregnant. Advice? ",2018-01-03T15:28:26.016Z,2016864,delasmitley,PREGNANCY,FIRST TRIMESTER
"I am 13 weeks, and my stomach is noticeably big. My midwife said my uterus is growing faster than the baby. Just curious, anyone else have this?",2017-04-20T16:18:00.450Z,1450937,millerbabycarly,PREGNANCY,FIRST TRIMESTER
Can fluid on baby’s neck resolve itself?  ,2017-12-19T01:59:13.197Z,2101850,rhiannon26_,PREGNANCY,FIRST TRIMESTER
Me and my husband have a great normal sex life im just wondering how transition is after having the baby? Was it difficult? ,2018-02-07T16:46:16.569Z,2191921,knottiecc76480bafe14e25,PREGNANCY,FIRST TRIMESTER
I am craving grapes during my pregnancy so far and have been eating a little ziploc bag daily...I just googled and it says to avoid them! 😩 Any thoughts on this!? ,2017-09-19T17:32:05.373Z,1862479,sh04262018,PREGNANCY,FIRST TRIMESTER
"Highly Recommended OKC OB/GYN? I moved to the OKC area from Jacksonville, FL where I had my first son, I absolutely loved everything about my doctors and their staff, now I'm in ",2017-04-28T20:20:02.579Z,446882,aallen2016,PREGNANCY,FIRST TRIMESTER
Anyone else having really strange dreams?,2018-01-11T11:18:24.171Z,1954505,knottie4ce46a8d21509f85,PREGNANCY,FIRST TRIMESTER
Is kefir yogurt or the pill form of probiotics ( florajen3) safe while pregnant?!  I think I’m having a uti!,2018-01-08T02:27:37.979Z,1184106,rubby_camacho,PREGNANCY,FIRST TRIMESTER
Do parents normally wait to know gender for baby reveal party or do they know and surprise everyone else?,2018-03-10T11:42:18.280Z,2250676,yankeemommy17,PREGNANCY,FIRST TRIMESTER
Is smelling rubbing alcohol safe when you're nauseas?,2017-04-21T01:15:48.248Z,1543003,guzmanc3,PREGNANCY,FIRST TRIMESTER
Is I.t normal to have cramps everyday?,2018-01-27T15:26:17.476Z,2189598,bellafelicia,PREGNANCY,FIRST TRIMESTER
7 weeks with cramping?,2017-11-22T03:46:31.160Z,2022309,kynicolenel,PREGNANCY,FIRST TRIMESTER
How do I know if it’s not safe for me to have sex? ,2017-11-30T00:57:04.692Z,2060152,knottieebf67d4be0d638a8,PREGNANCY,FIRST TRIMESTER
Is anyone planning on donating the cord blood or has done so with a past birth? What was it like?,2017-04-21T02:49:21.151Z,1429388,dancingtigeriene,PREGNANCY,FIRST TRIMESTER
Did anyone crave peanut M&M’s during pregnancy? If so what did you end up having ? ,2018-01-31T01:11:48.409Z,2175087,knottie68e9ca4c2e80e2ea,PREGNANCY,FIRST TRIMESTER
Has anybody else’s thighs hurt really bad while being pregnant?,2018-02-14T05:25:02.385Z,2214089,knottiee13b45801e14345f,PREGNANCY,FIRST TRIMESTER
"I am 7 wks, 3days pregnant, wiped after a wee and had a couple of smears of blood. My cycle used to be 45 to 50 days long...does this mean it could be impantation bleed?",2018-01-22T09:19:58.297Z,2123025,knottiefc6e4e7e3e83d744,PREGNANCY,FIRST TRIMESTER
Synthroid prescribed after BFP....did this help you? ,2017-04-22T12:47:57.266Z,1576118,leslieahlers01,PREGNANCY,FIRST TRIMESTER
Have I had/going to have a miscarriage?,2017-12-05T22:28:22.415Z,2060012,Knottie2f9be17d6304972f,PREGNANCY,FIRST TRIMESTER
Unsure if early pregnancy signs?,2017-12-31T18:56:51.012Z,2117897,jaymeegrace,PREGNANCY,FIRST TRIMESTER
"I’m only 4 weeks but the symptoms have been killer so far! Today I woke with nausea and as the morning progressed, heartburn and metallic tastes were added.   Is this normal?",2018-02-20T17:32:20.004Z,2234251,knottie7f096e125839b557,PREGNANCY,FIRST TRIMESTER
Why does my baby's nose look so long on 8wk ultrasound?,2017-04-24T23:45:54.090Z,1520903,rachrobi,PREGNANCY,FIRST TRIMESTER
I just had my first ultrasound (pelvic) at 7weeks 4 days today and I’m having some cramps. Is this normal?,2018-03-13T03:31:41.065Z,1941883,laurenbiedenstein@gmail.com,PREGNANCY,FIRST TRIMESTER
I am 9 weeks pregnant and have had pretty consistent lower abdominal cramping- no spotting or bleeding. Is this normal? ,2018-01-14T22:06:43.797Z,2162141,Knottie1453323733,PREGNANCY,FIRST TRIMESTER
How do you know when cramping is bad? I’ve been having light cramping w/some spotting (brown spotting w/some tissue) hurt it doesn’t even feel like when I have my period? ,2017-12-03T17:11:46.312Z,1987111,babycakedddd,PREGNANCY,FIRST TRIMESTER
"Im just about 8 weeks along with a weird throbbing in my vagina. It doesnt hurt . No blood,  it just feels strange. Any ideas? Should I worry?",2017-04-19T01:30:49.211Z,1559337,ameia83,PREGNANCY,FIRST TRIMESTER
Is I️t normal to have Itchy hands and feet at 6 weeks??,2018-01-13T04:28:32.533Z,2151477,knottie11ef8e548a058a77,PREGNANCY,FIRST TRIMESTER
Subchorionic hemorrhage? Should I be worried?,2018-01-05T02:39:31.869Z,2139479,hamlin42032,PREGNANCY,FIRST TRIMESTER
ectopic pregnancy?,2017-11-24T17:15:14.909Z,2032073,knottiece11a3c122257634,PREGNANCY,FIRST TRIMESTER
I had bleeding when I'd have a bowel movement. My Dr told me not to strain and take Miralax. I did and only pushed a little and still have blood from my vagina. Is something wrong?,2017-04-15T17:26:02.654Z,1489990,Stephg183,PREGNANCY,FIRST TRIMESTER
When should I make my first doctors appointment?,2017-10-01T22:24:14.888Z,1927382,justSOexcited,PREGNANCY,FIRST TRIMESTER
Is it ok/safe to inject insulin into the stomach while pregnant? What are some of the other safe places to inject?,2018-01-23T08:26:57.610Z,2144320,kim3883ac,PREGNANCY,FIRST TRIMESTER
Cervical Twinges / Pokes Up Vag at 5 wks?,2018-01-03T13:14:00.991Z,2116904,knottie3cc8bcfacf5d3e09,PREGNANCY,FIRST TRIMESTER
I'm 9 weeks and experiencing light pink/brownish discharge. I haven't had an exam or sex in the last couple of days. Normal? I do chase around my toddler ,2017-04-17T06:29:32.481Z,155701,seginther,PREGNANCY,FIRST TRIMESTER
"Is it normal to have mixed feelings? anxious, nervous, excited",2018-01-18T17:40:37.833Z,2142977,chelsm97,PREGNANCY,FIRST TRIMESTER
No heartbeat-Miscarriage or too early?,2017-12-23T00:24:16.829Z,1943928,rogueleader,PREGNANCY,FIRST TRIMESTER
This is my first time TTC and I have been taking pregnancy tests all week.  They all came up with faint positives.  I took a First Response test this morning and finally got my BFP,2017-12-30T15:38:15.085Z,2117730,krissyb84,PREGNANCY,FIRST TRIMESTER
Tips on going back to breast feeding after my 3 week old's tongue tie release? ,2017-04-23T23:57:10.034Z,1579052,Misskayla47,PREGNANCY,FIRST TRIMESTER
When do the cramps after an orgasm stop? When can I have sex/orgasm without it hurting? Should I wait until 2nd trimester?,2017-11-30T18:58:54.381Z,2058589,nikkib707,PREGNANCY,FIRST TRIMESTER
Is it safe to get a head and neck massage during a hair treatment? ,2017-12-23T06:13:21.324Z,1894264,magicalshoosh,PREGNANCY,FIRST TRIMESTER
How early can you find out the gender? ,2017-09-25T01:22:29.916Z,1838435,snapbackbean88,PREGNANCY,FIRST TRIMESTER
"8 weeks pregnant and I was spotting light pink blood this morning at 5am. only when I wiped,but it I haven't noticed it no more, is this normal? Lower back hurts but not that bad..",2017-04-16T17:00:46.779Z,1540121,sugarbe,PREGNANCY,FIRST TRIMESTER
"Last night after going pee I had Pink watery after I wiped. No cramps at that time and nothing since then, not even a dot. Any ideas?",2018-02-02T17:00:36.956Z,2191509,knottie6b33fb6aaa9a0c15,PREGNANCY,FIRST TRIMESTER
Progesterone suppositories even with  “normal” levels? ,2017-12-28T00:05:21.918Z,1926505,sh2wl,PREGNANCY,FIRST TRIMESTER
"Can I have intercourse during 13th week of pregnancy?if no,when can I do?if yes,how should I be carefully while doing?",2018-02-06T18:56:21.852Z,2109749,knottieeb302aff78b7cf06,PREGNANCY,FIRST TRIMESTER
Is dishwasher rinse aid safe to use while pregnant?,2017-04-23T00:27:27.450Z,1575750,chapman715,PREGNANCY,FIRST TRIMESTER
I Can’t Stop Eating Tissue Is this bad?,2017-09-20T16:27:24.525Z,1898897,nautibunnyyy,PREGNANCY,FIRST TRIMESTER
I’m 5wks & 6days and I’m experiencing bad stomach pain is that normal ? ( this is my first pregnancy) ,2018-01-11T18:06:43.887Z,2150928,knottie3a87cc3b615092c8,PREGNANCY,FIRST TRIMESTER
Is anyone else feeling alone?,2017-12-07T02:25:25.931Z,2048612,knottie1e97a97d3f1997dc,PREGNANCY,FIRST TRIMESTER
Is a hot meat pie from a bakery ok to eat? ,2017-04-24T03:03:06.982Z,1502953,fitzy_s,PREGNANCY,FIRST TRIMESTER
I was told I may never be able to breast feed because my breast are too far apart and it entails a deformity. What is the medical term? Is there anything I could do to change this?,2018-01-31T15:38:14.214Z,420979,monayuri,PREGNANCY,FIRST TRIMESTER
"I had two natural births (2004 & 2006) followed by two c sec (2007 & 2011) I had a cornual ectopic (2017) but I’d really love to try for a vba2c, is this even possible? ",2018-01-31T02:41:51.941Z,2196788,knottie5fc2208ce384a51b,PREGNANCY,FIRST TRIMESTER
My HCG at 3w 3d was 29. Should I be  concerned?,2018-03-09T19:20:50.260Z,2280237,sarahmanning18,PREGNANCY,FIRST TRIMESTER
Hi! I am 5 weeks 3 days and last night I had brown blood on my underwear and when I wiped.  This morning there was none on my underwear but Some when I wiped. Am I miscarrying?,2017-04-16T10:32:44.524Z,1551248,araposo010285,PREGNANCY,FIRST TRIMESTER
"I’m a FTM and 5 weeks pregnant. I’ve been having cramps in my lower back, around my hips, the same intensity as when I’m on my period.  Has anyone else experienced this?",2018-01-05T01:26:00.662Z,2125882,knottie622d93aef93a37b5,PREGNANCY,FIRST TRIMESTER
I'm 7 weeks pregnant but when I wiped I saw mucus with some red and now a light brown blood. Is this normal? ,2018-01-09T18:52:30.512Z,2144425,knottiefd3b411bf6d3a161,PREGNANCY,FIRST TRIMESTER
Couldn’t see anything on my first ultra sound but a thickening of the uterus lining. Is this normal?,2017-12-06T17:36:58.542Z,2045852,Kcancio7,PREGNANCY,FIRST TRIMESTER
Hi!! I had a c section with DD she's 10 months old and now I'm pregnant6 weeks They will be 18 months apart so you think they will allow me to try vbac? ,2017-04-19T12:25:00.668Z,373145,Shanyael,PREGNANCY,FIRST TRIMESTER
Confirmed I am 4 weeks pregnant. Sister has been struggling getting pregnant through IVF cycles. Asking for help on how to share this exciting news in a sensitive and caring way. ?,2017-12-06T13:17:50.744Z,2064862,mrs_v,PREGNANCY,FIRST TRIMESTER
"Insurance Question (California Anthem Gold Select PPO 500/20%/6500)  Do I pay a copay every visit, or just the first visit?",2018-03-06T01:11:06.864Z,2275277,eh115,PREGNANCY,FIRST TRIMESTER
So I am 7 weeks along and my baby’s heartbeat is at 110 bpm. My doctor seemed concerned about that which now makes me worry. Is this really low?,2018-01-23T19:16:01.102Z,2183916,ashleytrandall,PREGNANCY,FIRST TRIMESTER
Shortness of breath and light headed normal at 10 weeks?,2017-04-15T02:12:21.801Z,1561159,chreeestaaa,PREGNANCY,FIRST TRIMESTER
My husband doesn't seem to be attracted to me anymore. Especially sexually. We always had a great sex life and now he doesn't even look at me. Has anyone else has this happen? ,2017-09-10T19:37:59.268Z,1787715,Knottie1467305541,PREGNANCY,FIRST TRIMESTER
Announcing birth on social media?,2017-10-16T19:12:44.934Z,1860509,knottie292471949cb6e1f2,PREGNANCY,FIRST TRIMESTER
Is brown rice safe to eat during pregnancy?,2018-01-28T22:24:31.431Z,2184685,Knottie1457233831,PREGNANCY,FIRST TRIMESTER
How to switch language to Spanish?,2017-04-20T16:25:32.914Z,1572473,yolanda1183,PREGNANCY,FIRST TRIMESTER
Where to receive prenatal care and deliver?,2018-01-28T13:40:13.917Z,2194085,oohbabychild,PREGNANCY,FIRST TRIMESTER
Hcg level 17 with bleeding? What could this mean?,2018-01-10T21:12:39.489Z,2139722,knottie8727cc528d60c6bc,PREGNANCY,FIRST TRIMESTER
What size is my baby?,2018-01-02T21:23:40.815Z,2133874,knottiea5154bd87cd33231,PREGNANCY,FIRST TRIMESTER
I'm 9 weeks pregnant and thought I had allergies but I now have green mucus and feel warm but don't have a high fever.  I'm terrified this will hurt baby. Will baby be OK? ,2017-04-18T22:23:32.683Z,1556209,mollysd92,PREGNANCY,FIRST TRIMESTER
What can cause right ovarian pain at 12 weeks pregnant? ,2017-12-25T17:46:35.894Z,2100464,knottie391007113f6d0689,PREGNANCY,FIRST TRIMESTER
Brown discharge?,2017-11-27T03:40:36.416Z,2052854,savjo02,PREGNANCY,FIRST TRIMESTER
Can an infection give you positive pregnancy test ?,2017-12-12T14:33:39.241Z,2071601,melbataco,PREGNANCY,FIRST TRIMESTER
Im 6.4 weeks & on progesterone because ive had 2 mc's already. Pretty sure im having a miscarriage now. Should i just stop taking the progesterone???? I heard it can prolong a mc. ,2017-04-18T20:13:19.066Z,1568780,palmtreehugger25,PREGNANCY,FIRST TRIMESTER
"My due date is March 12th, 2018 does that mean im having a girl ?",2017-08-14T12:17:20.922Z,1788891,zoey_mom18,PREGNANCY,FIRST TRIMESTER
Can I eat breaded chicken in first trimester ?,2018-02-03T17:47:15.597Z,2145566,knottiee1171ba18bd619f9,PREGNANCY,FIRST TRIMESTER
"I’m 11 weeks pregnant, & today I started having this “sun burn” feeling on the right side of my stomach, what could it be? ",2018-02-04T03:48:14.404Z,2209248,knottie315a3780f5d5c1d3,PREGNANCY,FIRST TRIMESTER
